SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
30,DC:A6:32:55:FC:D8,2020-07-10 15:00:29.037671,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-65,1.5,rec_thin_list
31,DC:A6:32:55:FC:D8,2020-07-10 15:00:30.351383,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59,1.5,rec_thin_list
32,DC:A6:32:55:FC:D8,2020-07-10 15:00:31.050020,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58,1.5,rec_thin_list
33,DC:A6:32:55:FC:D8,2020-07-10 15:00:33.055207,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58,1.5,rec_thin_list
34,DC:A6:32:55:FC:D8,2020-07-10 15:00:34.106524,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-65,1.5,rec_thin_list
35,DC:A6:32:55:FC:D8,2020-07-10 15:00:35.115240,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,1.5,rec_thin_list
36,DC:A6:32:55:FC:D8,2020-07-10 15:00:36.203976,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58,1.5,rec_thin_list
37,DC:A6:32:55:FC:D8,2020-07-10 15:00:37.126456,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-67,1.5,rec_thin_list
38,DC:A6:32:55:FC:D8,2020-07-10 15:00:38.087937,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,1.5,rec_thin_list
39,DC:A6:32:55:FC:D8,2020-07-10 15:00:39.002895,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59,1.5,rec_thin_list
40,DC:A6:32:55:FC:D8,2020-07-10 15:00:40.042868,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58,1.5,rec_thin_list
41,DC:A6:32:55:FC:D8,2020-07-10 15:00:42.047927,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-66,1.5,rec_thin_list
42,DC:A6:32:55:FC:D8,2020-07-10 15:00:43.150456,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58,1.5,rec_thin_list
43,DC:A6:32:55:FC:D8,2020-07-10 15:00:44.048014,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-66,1.5,rec_thin_list
44,DC:A6:32:55:FC:D8,2020-07-10 15:00:45.653028,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58,1.5,rec_thin_list
45,DC:A6:32:55:FC:D8,2020-07-10 15:00:46.094151,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,1.5,rec_thin_list
46,DC:A6:32:55:FC:D8,2020-07-10 15:00:48.099264,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59,1.5,rec_thin_list
47,DC:A6:32:55:FC:D8,2020-07-10 15:00:50.104419,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,1.5,rec_thin_list
48,DC:A6:32:55:FC:D8,2020-07-10 15:00:51.129382,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,1.5,rec_thin_list
49,DC:A6:32:55:FC:D8,2020-07-10 15:00:52.116823,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58,1.5,rec_thin_list
0,DC:A6:32:55:FC:D8,2020-07-12 15:55:46.219299,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
1,DC:A6:32:55:FC:D8,2020-07-12 15:55:47.065752,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
2,DC:A6:32:55:FC:D8,2020-07-12 15:55:49.070914,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
3,DC:A6:32:55:FC:D8,2020-07-12 15:55:50.680935,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74,4.5,rec_thin_list
4,DC:A6:32:55:FC:D8,2020-07-12 15:55:51.034518,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
5,DC:A6:32:55:FC:D8,2020-07-12 15:55:52.069529,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
6,DC:A6:32:55:FC:D8,2020-07-12 15:55:53.655819,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72,4.5,rec_thin_list
7,DC:A6:32:55:FC:D8,2020-07-12 15:55:54.118285,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
8,DC:A6:32:55:FC:D8,2020-07-12 15:55:55.068469,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
9,DC:A6:32:55:FC:D8,2020-07-12 15:55:56.430969,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
10,DC:A6:32:55:FC:D8,2020-07-12 15:55:57.007719,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72,4.5,rec_thin_list
11,DC:A6:32:55:FC:D8,2020-07-12 15:55:59.012199,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-70,4.5,rec_thin_list
12,DC:A6:32:55:FC:D8,2020-07-12 15:56:01.018706,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74,4.5,rec_thin_list
13,DC:A6:32:55:FC:D8,2020-07-12 15:56:03.023628,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
14,DC:A6:32:55:FC:D8,2020-07-12 15:56:04.293572,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
15,DC:A6:32:55:FC:D8,2020-07-12 15:56:05.022371,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
16,DC:A6:32:55:FC:D8,2020-07-12 15:56:07.027475,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
17,DC:A6:32:55:FC:D8,2020-07-12 15:56:08.904893,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-70,4.5,rec_thin_list
18,DC:A6:32:55:FC:D8,2020-07-12 15:56:09.020446,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74,4.5,rec_thin_list
19,DC:A6:32:55:FC:D8,2020-07-12 15:56:11.024997,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,4.5,rec_thin_list
20,DC:A6:32:55:FC:D8,2020-07-12 15:56:13.030028,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
21,DC:A6:32:55:FC:D8,2020-07-12 15:56:14.665035,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-70,4.5,rec_thin_list
22,DC:A6:32:55:FC:D8,2020-07-12 15:56:15.676337,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-70,4.5,rec_thin_list
23,DC:A6:32:55:FC:D8,2020-07-12 15:56:16.074312,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72,4.5,rec_thin_list
24,DC:A6:32:55:FC:D8,2020-07-12 15:56:18.078890,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
25,DC:A6:32:55:FC:D8,2020-07-12 15:56:19.801390,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
26,DC:A6:32:55:FC:D8,2020-07-12 15:56:20.396423,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-70,4.5,rec_thin_list
27,DC:A6:32:55:FC:D8,2020-07-12 15:56:21.103861,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
28,DC:A6:32:55:FC:D8,2020-07-12 15:56:23.109008,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
29,DC:A6:32:55:FC:D8,2020-07-12 15:56:25.114030,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74,4.5,rec_thin_list
30,DC:A6:32:55:FC:D8,2020-07-12 15:56:26.387733,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,4.5,rec_thin_list
31,DC:A6:32:55:FC:D8,2020-07-12 15:56:27.016384,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,4.5,rec_thin_list
32,DC:A6:32:55:FC:D8,2020-07-12 15:56:28.485265,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72,4.5,rec_thin_list
33,DC:A6:32:55:FC:D8,2020-07-12 15:56:29.417128,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
34,DC:A6:32:55:FC:D8,2020-07-12 15:56:30.570365,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72,4.5,rec_thin_list
35,DC:A6:32:55:FC:D8,2020-07-12 15:56:32.575351,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-70,4.5,rec_thin_list
36,DC:A6:32:55:FC:D8,2020-07-12 15:56:33.292867,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
37,DC:A6:32:55:FC:D8,2020-07-12 15:56:34.054069,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
38,DC:A6:32:55:FC:D8,2020-07-12 15:56:36.059277,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
39,DC:A6:32:55:FC:D8,2020-07-12 15:56:38.064220,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
40,DC:A6:32:55:FC:D8,2020-07-12 15:56:39.006674,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
41,DC:A6:32:55:FC:D8,2020-07-12 15:56:41.011869,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
42,DC:A6:32:55:FC:D8,2020-07-12 15:56:42.111846,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
43,DC:A6:32:55:FC:D8,2020-07-12 15:56:43.194873,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
44,DC:A6:32:55:FC:D8,2020-07-12 15:56:44.438041,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72,4.5,rec_thin_list
45,DC:A6:32:55:FC:D8,2020-07-12 15:56:45.063119,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72,4.5,rec_thin_list
46,DC:A6:32:55:FC:D8,2020-07-12 15:56:46.196236,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-70,4.5,rec_thin_list
0,DC:A6:32:55:FC:D8,2020-07-10 14:45:18.558196,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
1,DC:A6:32:55:FC:D8,2020-07-10 14:45:19.008860,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
2,DC:A6:32:55:FC:D8,2020-07-10 14:45:20.539282,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-64,0.5,rec_thin_list
3,DC:A6:32:55:FC:D8,2020-07-10 14:45:21.254195,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
4,DC:A6:32:55:FC:D8,2020-07-10 14:45:22.080393,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
5,DC:A6:32:55:FC:D8,2020-07-10 14:45:23.183043,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
6,DC:A6:32:55:FC:D8,2020-07-10 14:45:24.042907,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
7,DC:A6:32:55:FC:D8,2020-07-10 14:45:26.048008,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-54,0.5,rec_thin_list
8,DC:A6:32:55:FC:D8,2020-07-10 14:45:28.053100,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
9,DC:A6:32:55:FC:D8,2020-07-10 14:45:29.371765,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
10,DC:A6:32:55:FC:D8,2020-07-10 14:45:30.589200,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
11,DC:A6:32:55:FC:D8,2020-07-10 14:45:31.003581,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
12,DC:A6:32:55:FC:D8,2020-07-10 14:45:32.109208,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61,0.5,rec_thin_list
13,DC:A6:32:55:FC:D8,2020-07-10 14:45:33.988114,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
14,DC:A6:32:55:FC:D8,2020-07-10 14:45:34.017895,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
15,DC:A6:32:55:FC:D8,2020-07-10 14:45:35.781762,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
16,DC:A6:32:55:FC:D8,2020-07-10 14:45:36.017911,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
17,DC:A6:32:55:FC:D8,2020-07-10 14:45:37.724369,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
18,DC:A6:32:55:FC:D8,2020-07-10 14:45:38.320561,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-57,0.5,rec_thin_list
19,DC:A6:32:55:FC:D8,2020-07-10 14:45:39.236768,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-57,0.5,rec_thin_list
20,DC:A6:32:55:FC:D8,2020-07-10 14:45:40.399300,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61,0.5,rec_thin_list
21,DC:A6:32:55:FC:D8,2020-07-10 14:45:41.010603,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61,0.5,rec_thin_list
22,DC:A6:32:55:FC:D8,2020-07-10 14:45:42.111770,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-57,0.5,rec_thin_list
23,DC:A6:32:55:FC:D8,2020-07-10 14:45:43.799397,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61,0.5,rec_thin_list
24,DC:A6:32:55:FC:D8,2020-07-10 14:45:44.030464,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58,0.5,rec_thin_list
25,DC:A6:32:55:FC:D8,2020-07-10 14:45:45.218274,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
26,DC:A6:32:55:FC:D8,2020-07-10 14:45:46.153103,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
27,DC:A6:32:55:FC:D8,2020-07-10 14:45:48.157677,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
28,DC:A6:32:55:FC:D8,2020-07-10 14:45:49.533741,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
29,DC:A6:32:55:FC:D8,2020-07-10 14:45:50.008037,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
30,DC:A6:32:55:FC:D8,2020-07-10 14:45:51.499420,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
31,DC:A6:32:55:FC:D8,2020-07-10 14:45:52.003072,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62,0.5,rec_thin_list
32,DC:A6:32:55:FC:D8,2020-07-10 14:45:53.324532,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
33,DC:A6:32:55:FC:D8,2020-07-10 14:45:54.188142,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
34,DC:A6:32:55:FC:D8,2020-07-10 14:45:55.008082,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
35,DC:A6:32:55:FC:D8,2020-07-10 14:45:56.111921,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58,0.5,rec_thin_list
36,DC:A6:32:55:FC:D8,2020-07-10 14:45:57.206835,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,0.5,rec_thin_list
37,DC:A6:32:55:FC:D8,2020-07-10 14:45:58.039480,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,0.5,rec_thin_list
38,DC:A6:32:55:FC:D8,2020-07-10 14:46:00.044459,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58,0.5,rec_thin_list
39,DC:A6:32:55:FC:D8,2020-07-10 14:46:01.272077,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,0.5,rec_thin_list
40,DC:A6:32:55:FC:D8,2020-07-10 14:46:02.385726,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
41,DC:A6:32:55:FC:D8,2020-07-10 14:46:03.470765,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59,0.5,rec_thin_list
42,DC:A6:32:55:FC:D8,2020-07-10 14:46:04.029382,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-63,0.5,rec_thin_list
43,DC:A6:32:55:FC:D8,2020-07-10 14:46:05.156874,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62,0.5,rec_thin_list
44,DC:A6:32:55:FC:D8,2020-07-10 14:46:06.139486,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,0.5,rec_thin_list
45,DC:A6:32:55:FC:D8,2020-07-10 14:46:07.330770,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
46,DC:A6:32:55:FC:D8,2020-07-10 14:46:09.269608,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,0.5,rec_thin_list
47,DC:A6:32:55:FC:D8,2020-07-10 14:46:10.041953,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
48,DC:A6:32:55:FC:D8,2020-07-10 14:46:11.448220,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
49,DC:A6:32:55:FC:D8,2020-07-10 14:46:12.340685,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60,0.5,rec_thin_list
50,DC:A6:32:55:FC:D8,2020-07-10 14:46:13.168311,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59,0.5,rec_thin_list
51,DC:A6:32:55:FC:D8,2020-07-10 14:46:14.112024,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-54,0.5,rec_thin_list
52,DC:A6:32:55:FC:D8,2020-07-10 14:46:15.609618,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
53,DC:A6:32:55:FC:D8,2020-07-10 14:46:16.138209,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61,0.5,rec_thin_list
54,DC:A6:32:55:FC:D8,2020-07-10 14:46:17.098211,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-54,0.5,rec_thin_list
0,DC:A6:32:55:FC:D8,2020-07-12 15:50:40.513703,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,3.5,rec_thin_list
1,DC:A6:32:55:FC:D8,2020-07-12 15:50:41.170725,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,3.5,rec_thin_list
2,DC:A6:32:55:FC:D8,2020-07-12 15:50:43.175871,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-82,3.5,rec_thin_list
3,DC:A6:32:55:FC:D8,2020-07-12 15:50:45.180937,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,3.5,rec_thin_list
4,DC:A6:32:55:FC:D8,2020-07-12 15:50:47.185955,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74,3.5,rec_thin_list
5,DC:A6:32:55:FC:D8,2020-07-12 15:50:48.565871,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-82,3.5,rec_thin_list
6,DC:A6:32:55:FC:D8,2020-07-12 15:50:50.570933,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,3.5,rec_thin_list
7,DC:A6:32:55:FC:D8,2020-07-12 15:50:51.052112,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,3.5,rec_thin_list
8,DC:A6:32:55:FC:D8,2020-07-12 15:50:53.057155,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
9,DC:A6:32:55:FC:D8,2020-07-12 15:50:55.062223,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
10,DC:A6:32:55:FC:D8,2020-07-12 15:50:56.380882,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
11,DC:A6:32:55:FC:D8,2020-07-12 15:50:58.385905,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,3.5,rec_thin_list
12,DC:A6:32:55:FC:D8,2020-07-12 15:51:00.178480,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
13,DC:A6:32:55:FC:D8,2020-07-12 15:51:02.183497,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74,3.5,rec_thin_list
14,DC:A6:32:55:FC:D8,2020-07-12 15:51:03.169653,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79,3.5,rec_thin_list
15,DC:A6:32:55:FC:D8,2020-07-12 15:51:05.174760,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
16,DC:A6:32:55:FC:D8,2020-07-12 15:51:06.702820,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,3.5,rec_thin_list
17,DC:A6:32:55:FC:D8,2020-07-12 15:51:07.028361,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80,3.5,rec_thin_list
18,DC:A6:32:55:FC:D8,2020-07-12 15:51:08.335282,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-83,3.5,rec_thin_list
19,DC:A6:32:55:FC:D8,2020-07-12 15:51:10.341045,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
20,DC:A6:32:55:FC:D8,2020-07-12 15:51:11.139695,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74,3.5,rec_thin_list
21,DC:A6:32:55:FC:D8,2020-07-12 15:51:12.145954,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,3.5,rec_thin_list
22,DC:A6:32:55:FC:D8,2020-07-12 15:51:13.581001,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
23,DC:A6:32:55:FC:D8,2020-07-12 15:51:14.117202,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,3.5,rec_thin_list
24,DC:A6:32:55:FC:D8,2020-07-12 15:51:16.122303,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-83,3.5,rec_thin_list
25,DC:A6:32:55:FC:D8,2020-07-12 15:51:17.046001,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-82,3.5,rec_thin_list
26,DC:A6:32:55:FC:D8,2020-07-12 15:51:19.051025,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-81,3.5,rec_thin_list
27,DC:A6:32:55:FC:D8,2020-07-12 15:51:20.307418,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,3.5,rec_thin_list
28,DC:A6:32:55:FC:D8,2020-07-12 15:51:21.408522,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
29,DC:A6:32:55:FC:D8,2020-07-12 15:51:22.116007,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-82,3.5,rec_thin_list
30,DC:A6:32:55:FC:D8,2020-07-12 15:51:23.084811,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
31,DC:A6:32:55:FC:D8,2020-07-12 15:51:24.122902,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-82,3.5,rec_thin_list
32,DC:A6:32:55:FC:D8,2020-07-12 15:51:26.127379,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-84,3.5,rec_thin_list
33,DC:A6:32:55:FC:D8,2020-07-12 15:51:27.649811,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,3.5,rec_thin_list
34,DC:A6:32:55:FC:D8,2020-07-12 15:51:28.219779,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,3.5,rec_thin_list
35,DC:A6:32:55:FC:D8,2020-07-12 15:51:30.224944,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
36,DC:A6:32:55:FC:D8,2020-07-12 15:51:32.229904,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,3.5,rec_thin_list
37,DC:A6:32:55:FC:D8,2020-07-12 15:51:33.086025,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,3.5,rec_thin_list
38,DC:A6:32:55:FC:D8,2020-07-12 15:51:34.036026,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,3.5,rec_thin_list
39,DC:A6:32:55:FC:D8,2020-07-12 15:51:35.262442,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74,3.5,rec_thin_list
40,DC:A6:32:55:FC:D8,2020-07-12 15:51:37.267375,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74,3.5,rec_thin_list
41,DC:A6:32:55:FC:D8,2020-07-12 15:51:39.272414,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,3.5,rec_thin_list
0,DC:A6:32:55:FC:D8,2020-07-10 14:36:21.350772,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-51,0.25,rec_thin_list
1,DC:A6:32:55:FC:D8,2020-07-10 14:36:22.042385,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-50,0.25,rec_thin_list
2,DC:A6:32:55:FC:D8,2020-07-10 14:36:24.047295,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-50,0.25,rec_thin_list
3,DC:A6:32:55:FC:D8,2020-07-10 14:36:25.095982,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-49,0.25,rec_thin_list
4,DC:A6:32:55:FC:D8,2020-07-10 14:36:26.164748,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-49,0.25,rec_thin_list
5,DC:A6:32:55:FC:D8,2020-07-10 14:36:27.148660,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-51,0.25,rec_thin_list
